iter	Passed	Remaining
4778	95124	4398
4779	95144	4379
4780	95162	4359
4781	95185	4339
4782	95207	4319
4783	95229	4299
4784	95253	4279
4785	95273	4260
4786	95293	4240
4787	95313	4220
4788	95334	4200
4789	95354	4180
4790	95376	4160
4791	95398	4140
4792	95419	4120
4793	95439	4101
4794	95461	4081
4795	95480	4061
4796	95499	4041
4797	95520	4021
4798	95545	4001
4799	95578	3982
4800	95606	3962
4801	95630	3943
4802	95655	3923
4803	95683	3903
4804	95712	3884
4805	95737	3864
4806	95761	3844
4807	95784	3824
4808	95804	3805
4809	95825	3785
4810	95848	3765
4811	95876	3745
4812	95900	3726
4813	95921	3706
4814	95943	3686
4815	95967	3666
4816	95988	3646
4817	96011	3626
4818	96034	3607
4819	96071	3587
4820	96102	3568
4821	96124	3548
4822	96149	3528
4823	96172	3508
4824	96194	3488
4825	96215	3469
4826	96235	3449
4827	96253	3429
4828	96272	3409
4829	96290	3389
4830	96308	3369
4831	96326	3349
4832	96345	3329
4833	96365	3309
4834	96389	3289
4835	96412	3269
4836	96436	3249
4837	96455	3229
4838	96475	3209
4839	96492	3189
4840	96511	3169
4841	96531	3149
4842	96550	3129
4843	96569	3110
4844	96591	3090
4845	96612	3070
4846	96634	3050
4847	96654	3030
4848	96673	3010
4849	96690	2990
4850	96705	2970
4851	96721	2950
4852	96737	2930
4853	96755	2910
4854	96774	2890
4855	96795	2870
4856	96818	2850
4857	96841	2830
4858	96860	2810
4859	96878	2790
4860	96895	2770
4861	96912	2750
4862	96929	2730
4863	96945	2710
4864	96961	2690
4865	96980	2670
4866	97000	2650
4867	97020	2630
4868	97040	2610
4869	97059	2590
4870	97080	2571
4871	97098	2551
4872	97116	2531
4873	97134	2511
4874	97152	2491
4875	97169	2471
4876	97186	2451
4877	97207	2431
4878	97227	2411
4879	97247	2391
4880	97265	2371
4881	97284	2351
4882	97302	2331
4883	97319	2311
4884	97335	2291
4885	97349	2271
4886	97364	2251
4887	97379	2231
4888	97398	2211
4889	97414	2191
4890	97434	2171
4891	97452	2151
4892	97470	2131
4893	97490	2111
4894	97507	2091
4895	97522	2071
4896	97537	2051
4897	97552	2031
4898	97566	2011
4899	97583	1991
4900	97600	1971
4901	97618	1951
4902	97638	1931
4903	97661	1911
4904	97683	1891
4905	97701	1871
4906	97719	1852
4907	97735	1832
4908	97750	1812
4909	97766	1792
4910	97782	1772
4911	97801	1752
4912	97820	1732
4913	97839	1712
4914	97859	1692
4915	97879	1672
4916	97898	1652
4917	97916	1632
4918	97934	1612
4919	97953	1592
4920	97970	1572
4921	97988	1552
4922	98008	1532
4923	98028	1513
4924	98048	1493
4925	98069	1473
4926	98087	1453
4927	98105	1433
4928	98122	1413
4929	98139	1393
4930	98155	1373
4931	98171	1353
4932	98186	1333
4933	98202	1313
4934	98221	1293
4935	98241	1273
4936	98264	1253
4937	98288	1234
4938	98311	1214
4939	98333	1194
4940	98354	1174
4941	98374	1154
4942	98391	1134
4943	98410	1114
4944	98432	1094
4945	98455	1074
4946	98480	1055
4947	98504	1035
4948	98525	1015
4949	98549	995
4950	98571	975
4951	98589	955
4952	98607	935
4953	98625	915
4954	98648	895
4955	98671	876
4956	98694	856
4957	98724	836
4958	98745	816
4959	98767	796
4960	98791	776
4961	98814	756
4962	98837	736
4963	98861	716
4964	98889	697
4965	98917	677
4966	98944	657
4967	98969	637
4968	98991	617
4969	99020	597
4970	99047	577
4971	99118	558
4972	99148	538
4973	99176	518
4974	99198	498
4975	99219	478
4976	99241	458
4977	99264	438
4978	99288	418
4979	99311	398
4980	99336	378
4981	99364	359
4982	99389	339
4983	99414	319
4984	99439	299
4985	99462	279
4986	99483	259
4987	99503	239
4988	99523	219
4989	99550	199
4990	99579	179
4991	99614	159
4992	99643	139
4993	99669	119
4994	99694	99
4995	99719	79
4996	99747	59
4997	99773	39
4998	99800	19
4999	99825	0
